id,display_name,works_api_url,h_index,works_count,country_code
A5076912169,Huoy Min Khoo,https://api.openalex.org/works?filter=author.id:A5076912169,7,12,US
A5062264562,Ricardo M. Checchi,https://api.openalex.org/works?filter=author.id:A5062264562,4,7,US
A5001661838,Jenna Stearns,https://api.openalex.org/works?filter=author.id:A5001661838,14,36,US
A5024336157,Pooja Patnaik Kuppili,https://api.openalex.org/works?filter=author.id:A5024336157,13,66,GB
A5014057661,Dale E. Yeatts,https://api.openalex.org/works?filter=author.id:A5014057661,20,57,US
A5112620374,Young Ji Kim,https://api.openalex.org/works?filter=author.id:A5112620374,9,36,US
A5047143966,Nicholas Miklaucic,https://api.openalex.org/works?filter=author.id:A5047143966,3,4,US
A5072127219,Virginia S. Y. Kwan,https://api.openalex.org/works?filter=author.id:A5072127219,27,102,US
A5100359580,Yanfei Wang,https://api.openalex.org/works?filter=author.id:A5100359580,39,516,CN
A5068316340,Faraz Ahmed,https://api.openalex.org/works?filter=author.id:A5068316340,14,51,US
A5072652415,Thomas Fent,https://api.openalex.org/works?filter=author.id:A5072652415,13,61,AT
A5047390057,Wajdi Zaghouani,https://api.openalex.org/works?filter=author.id:A5047390057,24,130,QA
A5069264465,Behzad Ghonsooly,https://api.openalex.org/works?filter=author.id:A5069264465,21,180,IR
A5066077296,Bernardo Magnini,https://api.openalex.org/works?filter=author.id:A5066077296,37,279,IT
A5003046078,Filippo Simini,https://api.openalex.org/works?filter=author.id:A5003046078,18,95,US
A5030255458,Guodong Ju,https://api.openalex.org/works?filter=author.id:A5030255458,11,48,CN
A5069003966,Dakota Murray,https://api.openalex.org/works?filter=author.id:A5069003966,14,46,US
A5066110995,Juan Pablo Carrascal,https://api.openalex.org/works?filter=author.id:A5066110995,12,31,GB
A5065242786,Lydia Stone,https://api.openalex.org/works?filter=author.id:A5065242786,2,2,US
A5113565113,Hiroki Kawamura,https://api.openalex.org/works?filter=author.id:A5113565113,27,90,JP
A5061481902,Kjartan Ólafsson,https://api.openalex.org/works?filter=author.id:A5061481902,32,138,NO
A5048592784,Patrick De Boer,https://api.openalex.org/works?filter=author.id:A5048592784,4,15,CH
A5027336500,Saran Mumick,https://api.openalex.org/works?filter=author.id:A5027336500,4,11,US
A5041421536,Natasha Noy,https://api.openalex.org/works?filter=author.id:A5041421536,24,82,US
A5049578624,Alex R. Zablah,https://api.openalex.org/works?filter=author.id:A5049578624,26,59,US
A5101446498,Yuchao Liu,https://api.openalex.org/works?filter=author.id:A5101446498,9,36,CN
A5023884238,Virginia L. Bedford,https://api.openalex.org/works?filter=author.id:A5023884238,1,2,US
A5019283962,Katharine Meyer,https://api.openalex.org/works?filter=author.id:A5019283962,7,28,US
A5106225936,Mattia Zeni,https://api.openalex.org/works?filter=author.id:A5106225936,8,28,IT
A5101587306,Yuhai Tu,https://api.openalex.org/works?filter=author.id:A5101587306,50,231,US
A5000878033,Victoria Booth,https://api.openalex.org/works?filter=author.id:A5000878033,24,129,US
A5032746121,Adam Khalifa,https://api.openalex.org/works?filter=author.id:A5032746121,11,53,US
A5037300629,Nouar AlDahoul,https://api.openalex.org/works?filter=author.id:A5037300629,14,88,AE
A5007007346,Benjamin James Bush,https://api.openalex.org/works?filter=author.id:A5007007346,4,8,US
A5084122016,Ioannis Kompatsiaris,https://api.openalex.org/works?filter=author.id:A5084122016,61,1221,GR
A5065744347,Linas Baltrunas,https://api.openalex.org/works?filter=author.id:A5065744347,25,46,US
A5108701736,Cheryl M. Coffin,https://api.openalex.org/works?filter=author.id:A5108701736,60,260,US
A5101418017,Yan Zhao,https://api.openalex.org/works?filter=author.id:A5101418017,14,116,CN
A5079100556,Douglas Rivers,https://api.openalex.org/works?filter=author.id:A5079100556,22,58,US
A5104069015,Yuzhen Shen,https://api.openalex.org/works?filter=author.id:A5104069015,14,42,CN
A5027392119,Teppei Yamamoto,https://api.openalex.org/works?filter=author.id:A5027392119,24,125,US
A5004860814,Jeffrey Erman,https://api.openalex.org/works?filter=author.id:A5004860814,24,32,US
A5081545266,Derek Boothroyd,https://api.openalex.org/works?filter=author.id:A5081545266,38,141,US
A5017052716,Benoît Dardenne,https://api.openalex.org/works?filter=author.id:A5017052716,19,97,BE
A5058428595,Adele Ε. Goldberg,https://api.openalex.org/works?filter=author.id:A5058428595,56,203,US
A5037223745,Nestor L. Lopez‐Duran,https://api.openalex.org/works?filter=author.id:A5037223745,32,90,US
A5112238400,Nicola Hurst,https://api.openalex.org/works?filter=author.id:A5112238400,4,14,AU
A5105838501,Vania Conan,https://api.openalex.org/works?filter=author.id:A5105838501,27,180,AU
A5022479813,Anjalie Field,https://api.openalex.org/works?filter=author.id:A5022479813,31,139,US
A5003217535,Zheng-Jun Zha,https://api.openalex.org/works?filter=author.id:A5003217535,68,610,CN
A5027711113,Adish Singla,https://api.openalex.org/works?filter=author.id:A5027711113,25,208,DE
A5073802250,Mel Slater,https://api.openalex.org/works?filter=author.id:A5073802250,101,486,ES
A5108544483,Chin Hock Kua,https://api.openalex.org/works?filter=author.id:A5108544483,4,6,SG
A5054274091,Hongyi Tan,https://api.openalex.org/works?filter=author.id:A5054274091,14,38,
A5050477887,Stephanie W. Wang,https://api.openalex.org/works?filter=author.id:A5050477887,11,29,US
A5040364412,Alec Mori,https://api.openalex.org/works?filter=author.id:A5040364412,1,2,US
A5050671678,Ishani Aggarwal,https://api.openalex.org/works?filter=author.id:A5050671678,9,28,
A5074090518,Shaojie Qiao,https://api.openalex.org/works?filter=author.id:A5074090518,28,196,CN
A5041361121,Burcu Yücesoy,https://api.openalex.org/works?filter=author.id:A5041361121,8,23,US
A5076926739,Peter Holland,https://api.openalex.org/works?filter=author.id:A5076926739,22,282,US
A5027983493,Rion Snow,https://api.openalex.org/works?filter=author.id:A5027983493,10,11,US
A5034703920,Heiko Schuldt,https://api.openalex.org/works?filter=author.id:A5034703920,28,288,CH
A5103953822,Haiyang Sun,https://api.openalex.org/works?filter=author.id:A5103953822,5,12,JP
A5059382575,Barbara Rogoff,https://api.openalex.org/works?filter=author.id:A5059382575,66,255,US
A5070091346,Jay B. Martin,https://api.openalex.org/works?filter=author.id:A5070091346,6,15,US
A5101820638,Jelena Grujić,https://api.openalex.org/works?filter=author.id:A5101820638,11,34,RS
A5048690220,Matteo M. Galizzi,https://api.openalex.org/works?filter=author.id:A5048690220,24,148,GB
A5023837350,Jocelyn R Smith Lee,https://api.openalex.org/works?filter=author.id:A5023837350,1,1,US
A5054146103,Tobias Keller,https://api.openalex.org/works?filter=author.id:A5054146103,13,46,DE
A5031300888,Jonas Braun,https://api.openalex.org/works?filter=author.id:A5031300888,2,2,DE
A5079108949,Debin Gao,https://api.openalex.org/works?filter=author.id:A5079108949,22,108,SG
A5045840006,Pénélope Daignault,https://api.openalex.org/works?filter=author.id:A5045840006,3,16,CA
A5033884286,Jared S. Murray,https://api.openalex.org/works?filter=author.id:A5033884286,21,93,US
A5032095191,Ibrahim Rahhal,https://api.openalex.org/works?filter=author.id:A5032095191,4,10,MA
A5069173973,Karla Koskuba,https://api.openalex.org/works?filter=author.id:A5069173973,1,2,GB
A5068774716,Jijia ZHANG,https://api.openalex.org/works?filter=author.id:A5068774716,13,170,CN
A5064936869,Michael Dickard,https://api.openalex.org/works?filter=author.id:A5064936869,5,12,US
A5100382274,Zhi Li,https://api.openalex.org/works?filter=author.id:A5100382274,13,49,US
A5079170821,Weibin Zhou,https://api.openalex.org/works?filter=author.id:A5079170821,3,7,CN
A5070925654,Martin P. Morris,https://api.openalex.org/works?filter=author.id:A5070925654,11,65,BE
A5001257783,Su Lin Blodgett,https://api.openalex.org/works?filter=author.id:A5001257783,15,63,
A5078337825,Rex Ying,https://api.openalex.org/works?filter=author.id:A5078337825,28,108,US
A5033226054,Keith H. Hirokawa,https://api.openalex.org/works?filter=author.id:A5033226054,8,88,US
A5090815313,Ebrahim Khodadady,https://api.openalex.org/works?filter=author.id:A5090815313,15,116,IR
A5047526334,D Mohan,https://api.openalex.org/works?filter=author.id:A5047526334,1,6,IN
A5050287516,Kevin Roitero,https://api.openalex.org/works?filter=author.id:A5050287516,15,72,IT
A5100323793,Wei Wei,https://api.openalex.org/works?filter=author.id:A5100323793,9,35,CN
A5004636061,P. Quinn,https://api.openalex.org/works?filter=author.id:A5004636061,2,5,US
A5100607986,Xian Li,https://api.openalex.org/works?filter=author.id:A5100607986,15,54,CN
A5074217949,Victoria T. D'Urso,https://api.openalex.org/works?filter=author.id:A5074217949,4,5,US
A5057347072,Xuehua Shen,https://api.openalex.org/works?filter=author.id:A5057347072,12,23,US
A5012543243,Zhiyang Teng,https://api.openalex.org/works?filter=author.id:A5012543243,16,83,SG
A5014050555,Elena Lucherini,https://api.openalex.org/works?filter=author.id:A5014050555,4,6,US
A5017396293,Jonathan Aizen,https://api.openalex.org/works?filter=author.id:A5017396293,1,1,US
A5065292350,Joon‐Myung Kang,https://api.openalex.org/works?filter=author.id:A5065292350,18,54,US
A5091515272,Weihua Hu,https://api.openalex.org/works?filter=author.id:A5091515272,49,262,CN
A5108111179,Manuel Castells,https://api.openalex.org/works?filter=author.id:A5108111179,94,696,US
A5057642721,Dorsa Amir,https://api.openalex.org/works?filter=author.id:A5057642721,13,42,US
A5101702632,Abdulrahman Alotaibi,https://api.openalex.org/works?filter=author.id:A5101702632,2,31,US
A5110050357,Dietrich E. Wolf,https://api.openalex.org/works?filter=author.id:A5110050357,50,332,DE
A5012017884,Rotem Petranker,https://api.openalex.org/works?filter=author.id:A5012017884,12,27,CA
A5073562295,Lin Hongda,https://api.openalex.org/works?filter=author.id:A5073562295,2,6,FI
A5010782062,Toby Prike,https://api.openalex.org/works?filter=author.id:A5010782062,8,43,AU
A5008894601,Florian Geigl,https://api.openalex.org/works?filter=author.id:A5008894601,6,16,AT
A5031147313,Peter Bearman,https://api.openalex.org/works?filter=author.id:A5031147313,52,149,US
A5081824828,Tal Linzen,https://api.openalex.org/works?filter=author.id:A5081824828,36,219,US
A5075915146,Deepak Kumar,https://api.openalex.org/works?filter=author.id:A5075915146,18,49,US
A5035432233,Surabhi Gautam,https://api.openalex.org/works?filter=author.id:A5035432233,12,54,IN
A5032787683,Kyungmin Huh,https://api.openalex.org/works?filter=author.id:A5032787683,26,198,KR
A5061606325,Ângelo Cardoso,https://api.openalex.org/works?filter=author.id:A5061606325,1,2,GB
A5018066582,Reuven Cohen,https://api.openalex.org/works?filter=author.id:A5018066582,43,246,IL
A5089575499,Alois Ferscha,https://api.openalex.org/works?filter=author.id:A5089575499,34,305,AT
A5051891666,Florian Keusch,https://api.openalex.org/works?filter=author.id:A5051891666,22,105,DE
A5034712928,Òscar Garibo‐i‐Orts,https://api.openalex.org/works?filter=author.id:A5034712928,7,29,ES
A5018152054,Hang Jiang,https://api.openalex.org/works?filter=author.id:A5018152054,2,5,US
A5019148563,Bret Shaw,https://api.openalex.org/works?filter=author.id:A5019148563,35,112,US
A5010618515,Yoshizo Matsuka,https://api.openalex.org/works?filter=author.id:A5010618515,38,199,JP
A5060210420,J. Reeve,https://api.openalex.org/works?filter=author.id:A5060210420,89,526,GB
A5100427940,Ting Wang,https://api.openalex.org/works?filter=author.id:A5100427940,35,318,CN
A5020052399,Poppy Aves,https://api.openalex.org/works?filter=author.id:A5020052399,2,3,GB
A5031377911,Jeremy Cone,https://api.openalex.org/works?filter=author.id:A5031377911,15,35,US
A5088815712,Meire Fortunato,https://api.openalex.org/works?filter=author.id:A5088815712,14,25,GB
A5023408487,Shoukun Wang,https://api.openalex.org/works?filter=author.id:A5023408487,17,163,CN
A5051461147,Ian Fischer,https://api.openalex.org/works?filter=author.id:A5051461147,25,70,US
A5028389743,Jing Wang,https://api.openalex.org/works?filter=author.id:A5028389743,39,366,CN
A5074995102,Giovanni Quattrone,https://api.openalex.org/works?filter=author.id:A5074995102,21,84,IT
A5100332115,Xiaomin Zhang,https://api.openalex.org/works?filter=author.id:A5100332115,27,234,US
A5013074509,Yan Shen,https://api.openalex.org/works?filter=author.id:A5013074509,20,137,US
A5075364555,Diego Aparicio,https://api.openalex.org/works?filter=author.id:A5075364555,7,39,ES
A5025980285,Linda D. Molm,https://api.openalex.org/works?filter=author.id:A5025980285,30,87,US
A5060332749,Avinash De Sousa,https://api.openalex.org/works?filter=author.id:A5060332749,22,289,IN
A5017976036,Joseph Phillips,https://api.openalex.org/works?filter=author.id:A5017976036,8,58,GB
A5080959605,Sebastian Munoz-Najar Galvez,https://api.openalex.org/works?filter=author.id:A5080959605,4,10,US
A5000912071,Xiaobo Tao,https://api.openalex.org/works?filter=author.id:A5000912071,6,36,CN
A5000684063,Nick Parlante,https://api.openalex.org/works?filter=author.id:A5000684063,8,71,US
A5052685354,Michał Krzyżanowski,https://api.openalex.org/works?filter=author.id:A5052685354,38,134,SE
A5036763423,Cynthia Baur,https://api.openalex.org/works?filter=author.id:A5036763423,20,79,US
A5102596172,Yuyin Sun,https://api.openalex.org/works?filter=author.id:A5102596172,12,43,CN
A5057777109,Dan F. Rosauer,https://api.openalex.org/works?filter=author.id:A5057777109,29,58,AU
A5082872358,Elisabeth Timmermans,https://api.openalex.org/works?filter=author.id:A5082872358,15,45,NL
A5042166639,Ladislau Bölöni,https://api.openalex.org/works?filter=author.id:A5042166639,28,241,US
A5042631896,Eran Halperin,https://api.openalex.org/works?filter=author.id:A5042631896,48,309,IL
A5072780271,Christopher N. Cascio,https://api.openalex.org/works?filter=author.id:A5072780271,14,40,US
A5050402048,Eric R. Stone,https://api.openalex.org/works?filter=author.id:A5050402048,26,80,US
A5037440071,Oh Seok Kwon,https://api.openalex.org/works?filter=author.id:A5037440071,47,175,KR
A5000997109,Jose Barba‐Montoya,https://api.openalex.org/works?filter=author.id:A5000997109,8,26,US
A5080759555,Sunny Jung Kim,https://api.openalex.org/works?filter=author.id:A5080759555,18,53,US
A5062975285,Alan T. Shao,https://api.openalex.org/works?filter=author.id:A5062975285,16,42,US
A5049570488,Justin Ritchie,https://api.openalex.org/works?filter=author.id:A5049570488,10,23,CA
A5014667705,Luis Gonzalo Torres-Fuentes,https://api.openalex.org/works?filter=author.id:A5014667705,2,4,CL
A5071451025,Richard Klavans,https://api.openalex.org/works?filter=author.id:A5071451025,31,86,US
A5056348548,Jack L. Gallant,https://api.openalex.org/works?filter=author.id:A5056348548,57,165,US
A5020840621,Haider W. Anwar,https://api.openalex.org/works?filter=author.id:A5020840621,1,1,US
A5015053453,Susan L. Cutter,https://api.openalex.org/works?filter=author.id:A5015053453,72,275,US
A5008308402,Sneha Priscilla Makini,https://api.openalex.org/works?filter=author.id:A5008308402,4,7,US
A5102794635,Alberto Cavallo,https://api.openalex.org/works?filter=author.id:A5102794635,25,119,US
A5090589044,Nick Haslam,https://api.openalex.org/works?filter=author.id:A5090589044,82,425,AU
A5089723214,John Canny,https://api.openalex.org/works?filter=author.id:A5089723214,74,380,US
A5100659210,Wenxin Zhang,https://api.openalex.org/works?filter=author.id:A5100659210,34,370,GB
A5052833933,Siddhartha Ghosh,https://api.openalex.org/works?filter=author.id:A5052833933,22,125,IN
A5038635965,Tzu-Heng Lin,https://api.openalex.org/works?filter=author.id:A5038635965,8,23,CN
A5102006860,Zewei Luo,https://api.openalex.org/works?filter=author.id:A5102006860,31,84,CN
A5060834533,Ksenia Mukhina,https://api.openalex.org/works?filter=author.id:A5060834533,8,56,EE
A5100748135,Yu Qiao,https://api.openalex.org/works?filter=author.id:A5100748135,92,1032,CN
A5047153758,Colleen M. Seifert,https://api.openalex.org/works?filter=author.id:A5047153758,37,170,US
A5014628588,Liujuan Cao,https://api.openalex.org/works?filter=author.id:A5014628588,27,182,CN
A5017155131,Alessandro Bessi,https://api.openalex.org/works?filter=author.id:A5017155131,24,57,US
A5100775874,Kyung Hee Park,https://api.openalex.org/works?filter=author.id:A5100775874,34,237,KR
A5028808219,Daniel R. Fesenmaier,https://api.openalex.org/works?filter=author.id:A5028808219,65,366,AT
A5044849571,Bernard J. Jansen,https://api.openalex.org/works?filter=author.id:A5044849571,68,642,QA
A5020847981,Gregory R. Gillette,https://api.openalex.org/works?filter=author.id:A5020847981,14,31,GB
A5046126942,Eran Toch,https://api.openalex.org/works?filter=author.id:A5046126942,26,102,IL
A5045337799,Sang Eun Kim,https://api.openalex.org/works?filter=author.id:A5045337799,30,231,JP
A5040253902,Chris Mohamed,https://api.openalex.org/works?filter=author.id:A5040253902,1,1,CA
